review_id,customer_id,product_id,rating,comment,review_date
1385,744,1198,4,Perfect in every way. Worth every penny!,2023-11-22
1386,567,53,4,Highly recommend! Excellent quality.,2023-05-13
1387,704,615,5,Perfect in every way. Worth every penny!,2023-05-15
1388,197,1339,4,Highly recommend! Excellent quality.,2023-10-16
1389,621,295,2,Poor quality and doesn't work as described.,2023-03-27
1390,159,504,3,"Works as expected, nothing special though.",2023-11-30
1391,845,581,3,"Works as expected, nothing special though.",2023-02-06
1392,414,1358,5,Perfect in every way. Worth every penny!,2023-10-20
1393,39,339,5,Absolutely love it! Exceeded my expectations.,2023-05-19
1394,353,33,4,Highly recommend! Excellent quality.,2023-03-02
1395,551,1027,3,"Good product overall, but has some minor issues.",2023-05-19
1396,858,543,3,"Works as expected, nothing special though.",2023-05-12
1397,860,642,4,Perfect in every way. Worth every penny!,2023-12-13
1398,158,83,3,"Works as expected, nothing special though.",2023-08-17
1399,724,285,3,"Good product overall, but has some minor issues.",2023-08-31
1400,604,422,4,Perfect in every way. Worth every penny!,2023-05-07
1401,909,1172,5,Absolutely love it! Exceeded my expectations.,2023-08-23
1402,783,897,4,Highly recommend! Excellent quality.,2023-08-13
1403,784,848,2,Poor quality and doesn't work as described.,2023-06-12
1404,321,169,3,"Works as expected, nothing special though.",2023-05-20
1405,531,178,3,"Works as expected, nothing special though.",2023-12-28
1406,716,669,3,"Works as expected, nothing special though.",2023-07-05
1407,625,270,2,Poor quality and doesn't work as described.,2023-10-18
1408,54,760,2,Very disappointed with this purchase.,2023-06-02
1409,663,825,4,Perfect in every way. Worth every penny!,2023-04-22
1410,776,1168,3,"Works as expected, nothing special though.",2023-02-07
1411,897,90,3,"Good product overall, but has some minor issues.",2023-12-06
1412,835,501,3,"Works as expected, nothing special though.",2023-02-03
1413,233,474,4,Highly recommend! Excellent quality.,2023-04-15
1414,332,1228,3,"Works as expected, nothing special though.",2023-07-02
1415,913,280,3,"Good product overall, but has some minor issues.",2023-03-16
1416,593,520,4,Absolutely love it! Exceeded my expectations.,2023-01-18
1417,826,870,2,Very disappointed with this purchase.,2023-08-18
1418,735,876,4,Absolutely love it! Exceeded my expectations.,2023-04-08
1419,109,618,5,Highly recommend! Excellent quality.,2023-10-26
1420,161,1340,3,"Works as expected, nothing special though.",2023-10-28
1421,554,452,4,Highly recommend! Excellent quality.,2023-04-30
1422,899,1138,3,"Works as expected, nothing special though.",2023-01-05
1423,948,976,5,Highly recommend! Excellent quality.,2023-08-05
1424,638,665,4,Perfect in every way. Worth every penny!,2023-08-26
1425,820,416,5,Perfect in every way. Worth every penny!,2023-09-01
1426,671,968,4,Perfect in every way. Worth every penny!,2023-02-03
1427,682,982,3,"Works as expected, nothing special though.",2023-03-29
1428,532,1260,5,Highly recommend! Excellent quality.,2023-05-16
1429,566,749,3,"Good product overall, but has some minor issues.",2023-12-29
1430,622,964,4,Highly recommend! Excellent quality.,2023-09-30
1431,50,596,4,Perfect in every way. Worth every penny!,2023-11-12
1432,587,463,3,"Good product overall, but has some minor issues.",2023-11-08
1433,809,809,3,"Good product overall, but has some minor issues.",2023-12-23
1434,145,506,4,Highly recommend! Excellent quality.,2023-07-24
1435,902,1390,3,"Good product overall, but has some minor issues.",2023-11-25
1436,239,505,2,Poor quality and doesn't work as described.,2023-09-07
1437,838,39,4,Absolutely love it! Exceeded my expectations.,2023-03-19
1438,552,206,3,"Good product overall, but has some minor issues.",2023-10-06
1439,654,1310,5,Highly recommend! Excellent quality.,2023-12-18
1440,171,870,2,Poor quality and doesn't work as described.,2023-12-18
1441,722,134,3,"Good product overall, but has some minor issues.",2023-09-21
1442,790,402,4,Highly recommend! Excellent quality.,2023-05-04
1443,345,1195,3,"Works as expected, nothing special though.",2023-09-14
1444,799,1056,5,Absolutely love it! Exceeded my expectations.,2023-06-02
1445,371,690,2,Very disappointed with this purchase.,2023-01-24
1446,378,451,5,Highly recommend! Excellent quality.,2023-04-14
1447,482,799,3,"Good product overall, but has some minor issues.",2023-05-06
1448,928,141,5,Absolutely love it! Exceeded my expectations.,2023-06-10
1449,118,162,4,Perfect in every way. Worth every penny!,2023-02-10
1450,829,384,5,Perfect in every way. Worth every penny!,2023-10-31
1451,929,475,4,Highly recommend! Excellent quality.,2023-05-17
1452,727,1182,4,Perfect in every way. Worth every penny!,2023-04-23
1453,343,234,1,Very disappointed with this purchase.,2023-12-31
1454,127,1253,5,Highly recommend! Excellent quality.,2023-08-22
1455,609,50,2,Poor quality and doesn't work as described.,2023-05-14
1456,622,1172,3,"Works as expected, nothing special though.",2023-05-24
1457,685,646,2,Very disappointed with this purchase.,2023-02-03
1458,971,458,5,Perfect in every way. Worth every penny!,2023-07-31
1459,143,1291,3,"Works as expected, nothing special though.",2023-10-13
1460,786,273,4,Highly recommend! Excellent quality.,2023-10-29
1461,84,849,5,Absolutely love it! Exceeded my expectations.,2023-03-22
1462,599,544,5,Absolutely love it! Exceeded my expectations.,2023-09-19
1463,525,522,4,Perfect in every way. Worth every penny!,2023-09-24
1464,994,719,4,Perfect in every way. Worth every penny!,2023-10-07
1465,865,248,5,Absolutely love it! Exceeded my expectations.,2023-09-11
1466,13,1228,2,Very disappointed with this purchase.,2023-03-08
1467,341,386,5,Highly recommend! Excellent quality.,2023-08-31
1468,513,1121,1,Poor quality and doesn't work as described.,2023-02-27
1469,770,1066,3,"Good product overall, but has some minor issues.",2023-02-27
1470,780,1030,4,Perfect in every way. Worth every penny!,2023-08-14
1471,797,143,5,Perfect in every way. Worth every penny!,2023-10-17
1472,6,874,5,Absolutely love it! Exceeded my expectations.,2023-10-01
1473,685,808,2,Poor quality and doesn't work as described.,2023-12-19
1474,839,691,4,Absolutely love it! Exceeded my expectations.,2023-10-29
1475,124,1144,5,Highly recommend! Excellent quality.,2023-01-18
1476,29,523,5,Highly recommend! Excellent quality.,2023-05-22
1477,902,61,5,Perfect in every way. Worth every penny!,2023-05-07
1478,606,1159,5,Highly recommend! Excellent quality.,2023-08-15
1479,562,908,2,Very disappointed with this purchase.,2023-10-25
1480,502,161,4,Highly recommend! Excellent quality.,2023-05-23
1481,698,507,2,Very disappointed with this purchase.,2023-03-06
1482,95,680,4,Absolutely love it! Exceeded my expectations.,2023-01-04
1483,228,558,4,Highly recommend! Excellent quality.,2023-05-27
1484,835,960,3,"Good product overall, but has some minor issues.",2023-01-19
1485,377,490,3,"Works as expected, nothing special though.",2023-01-18
1486,848,268,2,Poor quality and doesn't work as described.,2023-06-08
1487,654,107,5,Absolutely love it! Exceeded my expectations.,2023-03-11
1488,641,1245,2,Poor quality and doesn't work as described.,2023-08-13
1489,54,1352,2,Poor quality and doesn't work as described.,2023-11-04
1490,276,712,4,Perfect in every way. Worth every penny!,2023-08-07
1491,990,322,5,Highly recommend! Excellent quality.,2023-12-19
1492,1,60,3,"Good product overall, but has some minor issues.",2023-01-21
1493,752,49,3,"Good product overall, but has some minor issues.",2023-04-28
1494,839,365,4,Perfect in every way. Worth every penny!,2023-03-05
1495,785,389,4,Absolutely love it! Exceeded my expectations.,2023-02-09
1496,32,954,3,"Works as expected, nothing special though.",2023-04-02
1497,234,382,2,Poor quality and doesn't work as described.,2023-05-13
1498,883,1306,4,Perfect in every way. Worth every penny!,2023-12-30
1499,597,423,5,Highly recommend! Excellent quality.,2023-09-28
1500,846,695,3,"Works as expected, nothing special though.",2023-02-26
1501,748,81,3,"Good product overall, but has some minor issues.",2023-11-28
1502,421,797,4,Highly recommend! Excellent quality.,2023-12-10
1503,567,50,4,Absolutely love it! Exceeded my expectations.,2023-11-24
1504,292,239,3,"Good product overall, but has some minor issues.",2023-08-08
1505,838,206,4,Highly recommend! Excellent quality.,2023-08-24
1506,190,814,3,"Works as expected, nothing special though.",2023-10-09
1507,569,589,5,Highly recommend! Excellent quality.,2023-06-29
1508,357,249,5,Perfect in every way. Worth every penny!,2023-07-31
1509,251,27,3,"Good product overall, but has some minor issues.",2023-11-20
1510,167,1166,5,Perfect in every way. Worth every penny!,2023-10-16
1511,578,41,2,Very disappointed with this purchase.,2023-08-23
1512,419,126,4,Highly recommend! Excellent quality.,2023-04-14
1513,900,341,5,Perfect in every way. Worth every penny!,2023-06-14
1514,598,492,2,Poor quality and doesn't work as described.,2023-09-20
1515,738,889,4,Absolutely love it! Exceeded my expectations.,2023-07-10
1516,306,268,4,Perfect in every way. Worth every penny!,2023-12-28
1517,262,600,3,"Good product overall, but has some minor issues.",2023-04-24
1518,29,1005,3,"Good product overall, but has some minor issues.",2023-12-19
1519,821,55,4,Absolutely love it! Exceeded my expectations.,2023-11-02
1520,128,843,5,Absolutely love it! Exceeded my expectations.,2023-01-21
1521,48,592,3,"Works as expected, nothing special though.",2023-09-24
1522,15,1249,4,Perfect in every way. Worth every penny!,2023-05-23
1523,41,610,2,Poor quality and doesn't work as described.,2023-10-29
1524,694,49,3,"Good product overall, but has some minor issues.",2023-12-16
1525,365,475,5,Perfect in every way. Worth every penny!,2023-09-02
1526,414,1242,4,Highly recommend! Excellent quality.,2023-11-24
1527,244,785,5,Highly recommend! Excellent quality.,2023-11-26
1528,303,226,5,Highly recommend! Excellent quality.,2023-10-24
1529,234,119,4,Perfect in every way. Worth every penny!,2023-12-26
1530,868,1000,3,"Good product overall, but has some minor issues.",2023-08-09
1531,66,384,4,Absolutely love it! Exceeded my expectations.,2023-06-15
1532,952,85,5,Absolutely love it! Exceeded my expectations.,2023-03-20
1533,87,946,3,"Good product overall, but has some minor issues.",2023-11-16
1534,948,70,3,"Works as expected, nothing special though.",2023-02-26
1535,192,1222,5,Absolutely love it! Exceeded my expectations.,2023-04-02
1536,989,535,5,Absolutely love it! Exceeded my expectations.,2023-10-08
1537,811,1000,2,Very disappointed with this purchase.,2023-10-21
1538,216,1372,2,Poor quality and doesn't work as described.,2023-04-30
1539,238,236,3,"Good product overall, but has some minor issues.",2023-10-16
1540,108,1044,1,Poor quality and doesn't work as described.,2023-01-18
1541,907,1215,5,Highly recommend! Excellent quality.,2023-11-22
1542,745,1036,3,"Works as expected, nothing special though.",2023-01-22
1543,470,842,2,Very disappointed with this purchase.,2023-05-13
1544,315,523,2,Poor quality and doesn't work as described.,2023-03-23
1545,869,355,4,Perfect in every way. Worth every penny!,2023-11-21
1546,759,826,4,Perfect in every way. Worth every penny!,2023-07-06
1547,407,42,2,Poor quality and doesn't work as described.,2023-11-26
1548,319,272,5,Perfect in every way. Worth every penny!,2023-04-17
1549,990,581,3,"Good product overall, but has some minor issues.",2023-07-22
1550,338,961,5,Absolutely love it! Exceeded my expectations.,2023-03-15
1551,541,1180,5,Absolutely love it! Exceeded my expectations.,2023-07-27
1552,683,356,4,Perfect in every way. Worth every penny!,2023-10-01
1553,410,279,4,Perfect in every way. Worth every penny!,2023-09-01
1554,357,620,5,Perfect in every way. Worth every penny!,2023-01-16
1555,291,1052,4,Highly recommend! Excellent quality.,2023-10-06
1556,151,1301,4,Highly recommend! Excellent quality.,2023-02-24
1557,651,1287,1,Very disappointed with this purchase.,2023-10-08
1558,211,945,4,Highly recommend! Excellent quality.,2023-04-05
1559,971,884,2,Poor quality and doesn't work as described.,2023-08-22
1560,565,831,4,Highly recommend! Excellent quality.,2023-07-05
1561,238,1041,3,"Good product overall, but has some minor issues.",2023-03-30
1562,169,800,4,Perfect in every way. Worth every penny!,2023-04-30
1563,240,16,3,"Works as expected, nothing special though.",2023-02-07
1564,667,1179,4,Perfect in every way. Worth every penny!,2023-12-24
1565,17,335,3,"Good product overall, but has some minor issues.",2023-12-05
1566,760,1171,4,Absolutely love it! Exceeded my expectations.,2023-09-20
1567,690,174,5,Absolutely love it! Exceeded my expectations.,2023-04-29
1568,64,479,3,"Works as expected, nothing special though.",2023-11-25
1569,930,28,4,Absolutely love it! Exceeded my expectations.,2023-12-14
1570,75,267,3,"Good product overall, but has some minor issues.",2023-01-09
1571,245,1358,4,Highly recommend! Excellent quality.,2023-04-05
1572,20,1173,3,"Works as expected, nothing special though.",2023-07-28
1573,588,795,3,"Good product overall, but has some minor issues.",2023-11-21
1574,163,461,3,"Good product overall, but has some minor issues.",2023-09-09
1575,631,1011,4,Highly recommend! Excellent quality.,2023-03-27
1576,64,684,5,Absolutely love it! Exceeded my expectations.,2023-11-14
1577,498,289,2,Very disappointed with this purchase.,2023-09-08
1578,377,210,4,Perfect in every way. Worth every penny!,2023-02-02
1579,795,484,2,Very disappointed with this purchase.,2023-07-08
1580,925,1391,1,Very disappointed with this purchase.,2023-08-25
1581,703,694,3,"Good product overall, but has some minor issues.",2023-04-27
1582,418,596,2,Very disappointed with this purchase.,2023-08-10
1583,816,1255,4,Perfect in every way. Worth every penny!,2023-10-16
1584,188,1180,4,Highly recommend! Excellent quality.,2023-03-19
1585,243,561,1,Very disappointed with this purchase.,2023-08-18
1586,451,1380,2,Poor quality and doesn't work as described.,2023-10-15
1587,10,1017,5,Highly recommend! Excellent quality.,2023-11-17
1588,954,283,3,"Works as expected, nothing special though.",2023-08-27
1589,184,214,5,Absolutely love it! Exceeded my expectations.,2023-08-27
1590,555,1266,4,Perfect in every way. Worth every penny!,2023-03-28
1591,951,511,5,Perfect in every way. Worth every penny!,2023-06-30
1592,632,802,5,Absolutely love it! Exceeded my expectations.,2023-08-08
1593,924,1118,4,Highly recommend! Excellent quality.,2023-11-08
1594,911,389,4,Absolutely love it! Exceeded my expectations.,2023-02-11
1595,4,1052,2,Poor quality and doesn't work as described.,2023-11-26
1596,30,524,2,Very disappointed with this purchase.,2023-04-10
1597,118,1086,4,Perfect in every way. Worth every penny!,2023-11-29
1598,566,771,1,Poor quality and doesn't work as described.,2023-12-12
1599,892,948,5,Perfect in every way. Worth every penny!,2023-06-07
1600,7,724,5,Perfect in every way. Worth every penny!,2023-10-07
1601,878,968,5,Absolutely love it! Exceeded my expectations.,2023-08-21
1602,441,321,2,Very disappointed with this purchase.,2023-05-08
1603,317,189,5,Perfect in every way. Worth every penny!,2023-08-10
1604,985,1108,4,Absolutely love it! Exceeded my expectations.,2023-11-23
1605,175,53,4,Absolutely love it! Exceeded my expectations.,2023-02-18
1606,311,641,5,Perfect in every way. Worth every penny!,2023-04-14
1607,396,676,2,Very disappointed with this purchase.,2023-02-15
1608,276,354,5,Absolutely love it! Exceeded my expectations.,2023-03-24
1609,21,154,3,"Good product overall, but has some minor issues.",2023-01-14
1610,866,433,5,Perfect in every way. Worth every penny!,2023-11-30
1611,566,605,2,Very disappointed with this purchase.,2023-02-01
1612,370,948,3,"Good product overall, but has some minor issues.",2023-12-25
1613,612,547,5,Highly recommend! Excellent quality.,2023-07-13
1614,164,417,3,"Works as expected, nothing special though.",2023-09-29
1615,762,1015,4,Absolutely love it! Exceeded my expectations.,2023-12-15
1616,297,1271,5,Perfect in every way. Worth every penny!,2023-12-12
1617,586,595,3,"Good product overall, but has some minor issues.",2023-08-20
1618,492,156,5,Highly recommend! Excellent quality.,2023-10-07
1619,658,968,5,Perfect in every way. Worth every penny!,2023-11-27
1620,717,724,5,Perfect in every way. Worth every penny!,2023-08-29
1621,609,1143,5,Absolutely love it! Exceeded my expectations.,2023-02-21
1622,830,325,5,Absolutely love it! Exceeded my expectations.,2023-10-04
1623,236,221,5,Absolutely love it! Exceeded my expectations.,2023-05-01
1624,695,1174,2,Poor quality and doesn't work as described.,2023-12-21
1625,955,125,3,"Good product overall, but has some minor issues.",2023-05-02
1626,530,599,3,"Good product overall, but has some minor issues.",2023-05-19
1627,388,506,3,"Good product overall, but has some minor issues.",2023-11-11
1628,347,1309,4,Absolutely love it! Exceeded my expectations.,2023-11-22
1629,664,88,4,Absolutely love it! Exceeded my expectations.,2023-09-09
1630,721,1024,4,Highly recommend! Excellent quality.,2023-11-30
1631,585,847,4,Highly recommend! Excellent quality.,2023-08-23
1632,981,1085,4,Perfect in every way. Worth every penny!,2023-10-13
1633,973,1086,5,Absolutely love it! Exceeded my expectations.,2023-12-31
1634,148,1062,1,Very disappointed with this purchase.,2023-12-21
1635,183,421,5,Absolutely love it! Exceeded my expectations.,2023-07-05
1636,741,1122,1,Very disappointed with this purchase.,2023-01-22
1637,53,562,5,Highly recommend! Excellent quality.,2023-05-10
1638,179,1044,4,Highly recommend! Excellent quality.,2023-04-12
1639,351,22,5,Absolutely love it! Exceeded my expectations.,2023-05-30
1640,620,383,5,Absolutely love it! Exceeded my expectations.,2023-08-13
1641,346,1355,3,"Good product overall, but has some minor issues.",2023-06-29
1642,392,905,4,Highly recommend! Excellent quality.,2023-02-05
1643,584,547,3,"Works as expected, nothing special though.",2023-07-12
1644,149,133,2,Poor quality and doesn't work as described.,2023-09-13
1645,34,155,3,"Works as expected, nothing special though.",2023-01-22
1646,940,1255,5,Absolutely love it! Exceeded my expectations.,2023-09-26
1647,814,816,5,Perfect in every way. Worth every penny!,2023-12-24
1648,90,587,2,Very disappointed with this purchase.,2023-01-29
1649,960,366,3,"Good product overall, but has some minor issues.",2023-08-21
1650,352,286,4,Perfect in every way. Worth every penny!,2023-06-06
1651,857,589,3,"Works as expected, nothing special though.",2023-05-14
1652,31,997,3,"Works as expected, nothing special though.",2023-05-27
1653,981,1276,5,Absolutely love it! Exceeded my expectations.,2023-09-05
1654,886,377,4,Absolutely love it! Exceeded my expectations.,2023-03-21
1655,206,1344,3,"Good product overall, but has some minor issues.",2023-05-14
1656,625,1042,4,Perfect in every way. Worth every penny!,2023-01-13
1657,729,615,4,Perfect in every way. Worth every penny!,2023-06-29
1658,925,472,5,Perfect in every way. Worth every penny!,2023-10-13
1659,971,969,3,"Works as expected, nothing special though.",2023-02-20
1660,94,807,1,Very disappointed with this purchase.,2023-08-17
1661,414,1156,4,Perfect in every way. Worth every penny!,2023-08-12
1662,668,143,5,Perfect in every way. Worth every penny!,2023-10-21
1663,16,1369,4,Highly recommend! Excellent quality.,2023-12-23
1664,369,1060,4,Absolutely love it! Exceeded my expectations.,2023-02-12
1665,361,92,3,"Good product overall, but has some minor issues.",2023-07-31
1666,599,683,5,Highly recommend! Excellent quality.,2023-08-03
1667,155,460,2,Very disappointed with this purchase.,2023-01-28
1668,705,87,4,Absolutely love it! Exceeded my expectations.,2023-03-11
1669,183,584,3,"Good product overall, but has some minor issues.",2023-07-04
1670,411,849,3,"Works as expected, nothing special though.",2023-08-04
1671,800,180,3,"Works as expected, nothing special though.",2023-02-06
1672,527,489,3,"Works as expected, nothing special though.",2023-05-20
1673,738,98,5,Highly recommend! Excellent quality.,2023-09-28
1674,519,96,4,Perfect in every way. Worth every penny!,2023-05-04
1675,911,50,4,Perfect in every way. Worth every penny!,2023-10-23
1676,53,112,3,"Good product overall, but has some minor issues.",2023-03-16
1677,894,710,4,Perfect in every way. Worth every penny!,2023-08-03
1678,376,502,4,Perfect in every way. Worth every penny!,2023-07-12
1679,881,748,5,Absolutely love it! Exceeded my expectations.,2023-11-06
1680,784,1181,3,"Works as expected, nothing special though.",2023-02-08
1681,126,351,4,Highly recommend! Excellent quality.,2023-03-23
1682,403,1088,2,Poor quality and doesn't work as described.,2023-10-02
1683,500,437,4,Absolutely love it! Exceeded my expectations.,2023-01-30
1684,40,714,5,Perfect in every way. Worth every penny!,2023-03-02
1685,303,1122,4,Perfect in every way. Worth every penny!,2023-10-09
1686,669,1023,3,"Works as expected, nothing special though.",2023-02-13
1687,879,1366,4,Highly recommend! Excellent quality.,2023-05-26
1688,428,1254,4,Absolutely love it! Exceeded my expectations.,2023-07-25
1689,428,331,2,Poor quality and doesn't work as described.,2023-08-09
1690,338,1192,2,Poor quality and doesn't work as described.,2023-02-27
1691,947,930,5,Absolutely love it! Exceeded my expectations.,2023-07-10
1692,97,761,4,Highly recommend! Excellent quality.,2023-08-22
1693,320,246,5,Highly recommend! Excellent quality.,2023-11-12
1694,947,837,5,Highly recommend! Excellent quality.,2023-04-30
1695,973,240,3,"Works as expected, nothing special though.",2023-03-27
1696,606,1029,5,Highly recommend! Excellent quality.,2023-08-26
1697,803,621,5,Absolutely love it! Exceeded my expectations.,2023-12-24
1698,298,233,3,"Works as expected, nothing special though.",2023-07-01
1699,442,1198,5,Highly recommend! Excellent quality.,2023-11-23
1700,778,533,5,Absolutely love it! Exceeded my expectations.,2023-02-25
1701,153,1152,4,Highly recommend! Excellent quality.,2023-10-29
1702,146,1143,4,Perfect in every way. Worth every penny!,2023-10-01
1703,203,958,3,"Good product overall, but has some minor issues.",2023-09-05
1704,355,841,2,Very disappointed with this purchase.,2023-09-13
1705,209,52,3,"Works as expected, nothing special though.",2023-03-21
1706,535,1257,4,Absolutely love it! Exceeded my expectations.,2023-06-08
1707,237,948,5,Absolutely love it! Exceeded my expectations.,2023-06-20
1708,913,1065,5,Absolutely love it! Exceeded my expectations.,2023-12-15
1709,414,654,4,Perfect in every way. Worth every penny!,2023-06-01
1710,870,968,3,"Good product overall, but has some minor issues.",2023-08-26
1711,862,1127,5,Highly recommend! Excellent quality.,2023-07-05
1712,212,1374,5,Perfect in every way. Worth every penny!,2023-06-23
1713,23,582,4,Highly recommend! Excellent quality.,2023-08-06
1714,844,463,3,"Good product overall, but has some minor issues.",2023-04-16
1715,824,436,5,Perfect in every way. Worth every penny!,2023-05-26
1716,581,1119,2,Very disappointed with this purchase.,2023-12-28
1717,245,428,4,Absolutely love it! Exceeded my expectations.,2023-11-01
1718,200,512,2,Very disappointed with this purchase.,2023-02-10
1719,914,167,5,Perfect in every way. Worth every penny!,2023-11-03
1720,480,301,5,Absolutely love it! Exceeded my expectations.,2023-06-06
1721,908,96,4,Absolutely love it! Exceeded my expectations.,2023-08-19
1722,740,50,4,Absolutely love it! Exceeded my expectations.,2023-04-05
1723,438,1351,4,Perfect in every way. Worth every penny!,2023-04-06
1724,380,746,3,"Works as expected, nothing special though.",2023-01-29
1725,337,467,5,Perfect in every way. Worth every penny!,2023-11-07
1726,481,1242,5,Highly recommend! Excellent quality.,2023-09-05
1727,989,1385,5,Absolutely love it! Exceeded my expectations.,2023-03-19
1728,550,868,4,Highly recommend! Excellent quality.,2023-06-11
1729,811,215,3,"Works as expected, nothing special though.",2023-06-06
1730,254,746,1,Very disappointed with this purchase.,2023-12-08
1731,434,1325,2,Very disappointed with this purchase.,2023-01-07
1732,9,216,3,"Works as expected, nothing special though.",2023-08-27
1733,353,170,3,"Good product overall, but has some minor issues.",2023-09-13
1734,839,417,5,Highly recommend! Excellent quality.,2023-05-18
1735,14,1144,3,"Works as expected, nothing special though.",2023-10-01
1736,123,692,3,"Good product overall, but has some minor issues.",2023-11-14
1737,52,241,4,Absolutely love it! Exceeded my expectations.,2023-09-12
1738,247,217,3,"Works as expected, nothing special though.",2023-08-04
1739,594,1328,1,Very disappointed with this purchase.,2023-04-10
1740,604,1131,4,Perfect in every way. Worth every penny!,2023-03-01
1741,75,520,5,Perfect in every way. Worth every penny!,2023-07-12
1742,890,1183,3,"Works as expected, nothing special though.",2023-04-02
1743,460,1258,5,Highly recommend! Excellent quality.,2023-01-31
1744,496,1024,4,Absolutely love it! Exceeded my expectations.,2023-09-17
1745,343,1173,3,"Works as expected, nothing special though.",2023-12-03
1746,624,1082,3,"Good product overall, but has some minor issues.",2023-09-19
1747,414,1255,4,Highly recommend! Excellent quality.,2023-07-24
1748,490,225,4,Absolutely love it! Exceeded my expectations.,2023-06-05
1749,43,461,4,Perfect in every way. Worth every penny!,2023-03-16
1750,618,495,3,"Works as expected, nothing special though.",2023-10-17
1751,208,70,3,"Good product overall, but has some minor issues.",2023-01-29
1752,445,212,2,Poor quality and doesn't work as described.,2023-09-26
1753,304,725,5,Perfect in every way. Worth every penny!,2023-08-02
1754,495,430,3,"Works as expected, nothing special though.",2023-02-02
1755,703,301,3,"Good product overall, but has some minor issues.",2023-12-09
1756,792,229,1,Very disappointed with this purchase.,2023-12-18
1757,760,927,3,"Good product overall, but has some minor issues.",2023-08-28
1758,687,1186,3,"Works as expected, nothing special though.",2023-01-24
1759,786,137,5,Absolutely love it! Exceeded my expectations.,2023-03-18
1760,498,403,4,Highly recommend! Excellent quality.,2023-03-29
1761,547,384,3,"Works as expected, nothing special though.",2023-09-23
1762,996,745,2,Very disappointed with this purchase.,2023-06-12
1763,242,941,2,Poor quality and doesn't work as described.,2023-12-02
1764,477,582,5,Absolutely love it! Exceeded my expectations.,2023-05-17
1765,91,716,3,"Works as expected, nothing special though.",2023-02-08
1766,566,1282,5,Highly recommend! Excellent quality.,2023-05-14
1767,734,973,3,"Works as expected, nothing special though.",2023-09-22
1768,396,4,3,"Works as expected, nothing special though.",2023-11-10
1769,513,577,5,Perfect in every way. Worth every penny!,2023-11-15
1770,300,562,5,Perfect in every way. Worth every penny!,2023-08-29
1771,541,626,5,Highly recommend! Excellent quality.,2023-11-06
1772,648,1356,4,Absolutely love it! Exceeded my expectations.,2023-12-19
1773,601,99,5,Perfect in every way. Worth every penny!,2023-10-14
1774,562,28,3,"Good product overall, but has some minor issues.",2023-04-15
1775,295,303,5,Absolutely love it! Exceeded my expectations.,2023-09-08
1776,12,528,5,Highly recommend! Excellent quality.,2023-10-18
1777,329,933,5,Perfect in every way. Worth every penny!,2023-06-21
1778,705,1327,3,"Works as expected, nothing special though.",2023-01-01
1779,359,879,5,Absolutely love it! Exceeded my expectations.,2023-08-29
1780,862,178,5,Perfect in every way. Worth every penny!,2023-06-12
1781,825,312,5,Perfect in every way. Worth every penny!,2023-01-28
1782,424,59,3,"Good product overall, but has some minor issues.",2023-04-17
1783,241,374,2,Poor quality and doesn't work as described.,2023-07-08
1784,256,1295,4,Absolutely love it! Exceeded my expectations.,2023-06-18
1785,464,157,5,Highly recommend! Excellent quality.,2023-08-15
1786,206,758,5,Highly recommend! Excellent quality.,2023-12-27
1787,418,991,5,Perfect in every way. Worth every penny!,2023-02-25
1788,735,1007,3,"Good product overall, but has some minor issues.",2023-04-23
1789,634,492,5,Perfect in every way. Worth every penny!,2023-09-23
1790,820,871,2,Poor quality and doesn't work as described.,2023-01-13
1791,323,780,4,Absolutely love it! Exceeded my expectations.,2023-10-14
1792,702,83,3,"Works as expected, nothing special though.",2023-10-18
1793,362,318,3,"Good product overall, but has some minor issues.",2023-11-17
1794,249,918,4,Absolutely love it! Exceeded my expectations.,2023-09-09
1795,775,331,3,"Good product overall, but has some minor issues.",2023-08-15
1796,605,592,3,"Works as expected, nothing special though.",2023-01-08
1797,256,250,5,Highly recommend! Excellent quality.,2023-11-09
1798,499,1266,4,Perfect in every way. Worth every penny!,2023-04-12
1799,330,264,5,Perfect in every way. Worth every penny!,2023-07-15
1800,484,1333,3,"Good product overall, but has some minor issues.",2023-02-25
1801,918,1020,5,Perfect in every way. Worth every penny!,2023-01-02
1802,537,627,4,Highly recommend! Excellent quality.,2023-09-17
1803,540,206,1,Poor quality and doesn't work as described.,2023-01-30
1804,809,1134,5,Absolutely love it! Exceeded my expectations.,2023-07-04
1805,134,961,4,Highly recommend! Excellent quality.,2023-09-11
1806,161,975,5,Perfect in every way. Worth every penny!,2023-09-10
1807,776,1181,3,"Good product overall, but has some minor issues.",2023-08-31
1808,122,577,3,"Good product overall, but has some minor issues.",2023-10-01
1809,463,857,2,Poor quality and doesn't work as described.,2023-07-03
1810,8,1178,5,Perfect in every way. Worth every penny!,2023-05-23
1811,38,720,4,Perfect in every way. Worth every penny!,2023-08-25
1812,86,265,4,Perfect in every way. Worth every penny!,2023-01-29
1813,231,245,3,"Good product overall, but has some minor issues.",2023-07-26
1814,394,445,4,Highly recommend! Excellent quality.,2023-06-24
1815,414,364,4,Absolutely love it! Exceeded my expectations.,2023-05-06
1816,402,197,4,Absolutely love it! Exceeded my expectations.,2023-01-07
1817,197,694,5,Absolutely love it! Exceeded my expectations.,2023-05-26
1818,398,1104,5,Absolutely love it! Exceeded my expectations.,2023-09-05
1819,153,27,3,"Works as expected, nothing special though.",2023-11-22
