review_id,customer_id,product_id,rating,comment,review_date
850,226,883,2,Very disappointed with this purchase.,2023-08-13
851,961,341,3,"Good product overall, but has some minor issues.",2023-03-31
852,733,934,4,Highly recommend! Excellent quality.,2023-04-12
853,800,762,1,Poor quality and doesn't work as described.,2023-05-15
854,537,1096,3,"Works as expected, nothing special though.",2023-12-03
855,482,91,3,"Works as expected, nothing special though.",2023-06-21
856,839,216,3,"Works as expected, nothing special though.",2023-02-19
857,709,1046,4,Perfect in every way. Worth every penny!,2023-07-08
858,918,362,5,Absolutely love it! Exceeded my expectations.,2023-11-24
859,50,520,4,Absolutely love it! Exceeded my expectations.,2023-10-01
860,168,985,3,"Works as expected, nothing special though.",2023-06-16
861,539,427,2,Poor quality and doesn't work as described.,2023-09-18
862,320,494,4,Absolutely love it! Exceeded my expectations.,2023-03-29
863,607,894,5,Absolutely love it! Exceeded my expectations.,2023-06-29
864,748,85,3,"Good product overall, but has some minor issues.",2023-09-09
865,125,774,3,"Works as expected, nothing special though.",2023-07-16
866,933,621,4,Absolutely love it! Exceeded my expectations.,2023-06-13
867,894,1127,4,Highly recommend! Excellent quality.,2023-04-28
868,771,94,3,"Works as expected, nothing special though.",2023-08-29
869,325,66,4,Perfect in every way. Worth every penny!,2023-06-16
870,34,693,5,Highly recommend! Excellent quality.,2023-03-27
871,335,75,4,Absolutely love it! Exceeded my expectations.,2023-11-01
872,243,883,4,Highly recommend! Excellent quality.,2023-11-30
873,722,148,3,"Works as expected, nothing special though.",2023-04-08
874,613,1160,5,Absolutely love it! Exceeded my expectations.,2023-12-22
875,822,1184,3,"Good product overall, but has some minor issues.",2023-04-18
876,555,177,4,Perfect in every way. Worth every penny!,2023-10-08
877,540,963,5,Perfect in every way. Worth every penny!,2023-12-07
878,183,321,5,Absolutely love it! Exceeded my expectations.,2023-01-31
879,322,556,3,"Good product overall, but has some minor issues.",2023-04-30
880,587,948,4,Highly recommend! Excellent quality.,2023-01-08
881,900,305,2,Very disappointed with this purchase.,2023-03-07
882,931,654,2,Poor quality and doesn't work as described.,2023-03-24
883,32,966,3,"Works as expected, nothing special though.",2023-08-09
884,257,1079,5,Absolutely love it! Exceeded my expectations.,2023-02-23
885,898,1036,4,Absolutely love it! Exceeded my expectations.,2023-12-16
886,470,609,4,Absolutely love it! Exceeded my expectations.,2023-09-22
887,698,1008,4,Perfect in every way. Worth every penny!,2023-04-28
888,800,37,5,Absolutely love it! Exceeded my expectations.,2023-03-21
889,384,608,3,"Works as expected, nothing special though.",2023-03-01
890,903,226,5,Perfect in every way. Worth every penny!,2023-05-02
891,27,121,4,Absolutely love it! Exceeded my expectations.,2023-04-19
892,110,189,4,Absolutely love it! Exceeded my expectations.,2023-12-24
893,148,292,3,"Works as expected, nothing special though.",2023-05-31
894,578,108,3,"Good product overall, but has some minor issues.",2023-11-09
895,213,67,4,Absolutely love it! Exceeded my expectations.,2023-09-17
896,408,1037,3,"Good product overall, but has some minor issues.",2023-05-16
897,730,1168,4,Absolutely love it! Exceeded my expectations.,2023-06-18
898,574,370,5,Perfect in every way. Worth every penny!,2023-03-17
899,940,175,3,"Good product overall, but has some minor issues.",2023-12-05
900,220,526,1,Very disappointed with this purchase.,2023-07-07
901,924,644,3,"Good product overall, but has some minor issues.",2023-02-02
902,73,900,5,Highly recommend! Excellent quality.,2023-06-12
903,538,840,3,"Works as expected, nothing special though.",2023-05-13
904,415,447,4,Absolutely love it! Exceeded my expectations.,2023-07-11
905,239,663,5,Highly recommend! Excellent quality.,2023-10-06
906,47,640,4,Highly recommend! Excellent quality.,2023-08-02
907,412,1150,5,Perfect in every way. Worth every penny!,2023-03-18
908,391,834,4,Perfect in every way. Worth every penny!,2023-05-29
909,362,995,4,Highly recommend! Excellent quality.,2023-02-09
910,64,1101,4,Absolutely love it! Exceeded my expectations.,2023-07-15
911,250,1032,4,Absolutely love it! Exceeded my expectations.,2023-05-08
912,310,412,2,Very disappointed with this purchase.,2023-09-29
913,69,841,4,Perfect in every way. Worth every penny!,2023-12-06
914,940,630,4,Perfect in every way. Worth every penny!,2023-11-11
915,482,376,5,Highly recommend! Excellent quality.,2023-10-25
916,621,915,3,"Works as expected, nothing special though.",2023-04-23
917,280,79,3,"Good product overall, but has some minor issues.",2023-05-06
918,119,35,5,Highly recommend! Excellent quality.,2023-06-25
919,552,679,5,Highly recommend! Excellent quality.,2023-06-04
920,784,477,4,Absolutely love it! Exceeded my expectations.,2023-08-17
921,41,542,3,"Works as expected, nothing special though.",2023-08-06
922,126,332,3,"Good product overall, but has some minor issues.",2023-03-04
923,110,96,2,Poor quality and doesn't work as described.,2023-05-18
924,702,767,2,Very disappointed with this purchase.,2023-09-18
925,955,76,2,Poor quality and doesn't work as described.,2023-09-26
926,339,646,3,"Works as expected, nothing special though.",2023-03-08
927,187,671,4,Highly recommend! Excellent quality.,2023-02-17
928,704,1118,4,Absolutely love it! Exceeded my expectations.,2023-04-15
929,867,128,4,Perfect in every way. Worth every penny!,2023-07-19
930,334,643,3,"Works as expected, nothing special though.",2023-09-28
931,117,681,3,"Works as expected, nothing special though.",2023-08-20
932,631,373,3,"Works as expected, nothing special though.",2023-04-02
933,40,1149,3,"Works as expected, nothing special though.",2023-10-03
934,801,643,5,Highly recommend! Excellent quality.,2023-01-10
935,843,23,2,Poor quality and doesn't work as described.,2023-01-04
936,478,1181,1,Poor quality and doesn't work as described.,2023-06-23
937,130,470,4,Perfect in every way. Worth every penny!,2023-07-07
938,745,61,3,"Works as expected, nothing special though.",2023-01-09
939,242,419,5,Perfect in every way. Worth every penny!,2023-01-31
940,780,572,4,Absolutely love it! Exceeded my expectations.,2023-08-13
941,659,887,3,"Good product overall, but has some minor issues.",2023-11-15
942,534,173,5,Absolutely love it! Exceeded my expectations.,2023-08-07
943,681,579,5,Absolutely love it! Exceeded my expectations.,2023-06-20
944,918,622,4,Highly recommend! Excellent quality.,2023-12-24
945,249,31,4,Perfect in every way. Worth every penny!,2023-08-17
946,632,180,5,Perfect in every way. Worth every penny!,2023-08-27
947,144,177,3,"Good product overall, but has some minor issues.",2023-12-17
948,534,441,4,Absolutely love it! Exceeded my expectations.,2023-11-19
949,89,172,3,"Good product overall, but has some minor issues.",2023-06-21
950,581,502,2,Very disappointed with this purchase.,2023-08-06
951,325,1067,4,Absolutely love it! Exceeded my expectations.,2023-06-10
952,389,115,4,Highly recommend! Excellent quality.,2023-01-04
953,706,947,2,Poor quality and doesn't work as described.,2023-02-19
954,606,802,4,Absolutely love it! Exceeded my expectations.,2023-10-31
955,464,1066,4,Absolutely love it! Exceeded my expectations.,2023-03-20
956,11,562,4,Absolutely love it! Exceeded my expectations.,2023-09-11
957,480,81,3,"Good product overall, but has some minor issues.",2023-04-16
958,951,60,5,Perfect in every way. Worth every penny!,2023-07-07
959,821,1051,5,Absolutely love it! Exceeded my expectations.,2023-08-03
960,136,1018,4,Highly recommend! Excellent quality.,2023-12-03
961,963,717,2,Very disappointed with this purchase.,2023-08-26
962,222,657,2,Poor quality and doesn't work as described.,2023-08-07
963,291,115,2,Poor quality and doesn't work as described.,2023-08-19
964,36,239,4,Perfect in every way. Worth every penny!,2023-06-07
965,206,671,5,Highly recommend! Excellent quality.,2023-10-23
966,596,347,4,Highly recommend! Excellent quality.,2023-10-11
967,282,362,3,"Works as expected, nothing special though.",2023-01-07
968,324,1182,5,Highly recommend! Excellent quality.,2023-08-10
969,135,355,2,Very disappointed with this purchase.,2023-08-01
970,554,430,4,Highly recommend! Excellent quality.,2023-10-11
971,751,920,2,Poor quality and doesn't work as described.,2023-08-20
972,131,714,4,Highly recommend! Excellent quality.,2023-04-01
973,794,70,4,Highly recommend! Excellent quality.,2023-08-29
974,408,773,4,Absolutely love it! Exceeded my expectations.,2023-05-10
975,901,89,4,Perfect in every way. Worth every penny!,2023-03-02
976,402,236,4,Perfect in every way. Worth every penny!,2023-06-21
977,605,569,5,Absolutely love it! Exceeded my expectations.,2023-10-15
978,399,1064,4,Absolutely love it! Exceeded my expectations.,2023-01-09
979,820,800,5,Perfect in every way. Worth every penny!,2023-07-28
980,148,19,3,"Works as expected, nothing special though.",2023-04-27
981,950,1161,5,Absolutely love it! Exceeded my expectations.,2023-08-13
982,959,173,4,Highly recommend! Excellent quality.,2023-04-02
983,131,617,5,Perfect in every way. Worth every penny!,2023-10-21
984,502,1084,5,Perfect in every way. Worth every penny!,2023-01-13
985,166,498,5,Perfect in every way. Worth every penny!,2023-01-06
986,627,357,1,Poor quality and doesn't work as described.,2023-10-21
987,409,539,3,"Good product overall, but has some minor issues.",2023-07-01
988,706,994,4,Absolutely love it! Exceeded my expectations.,2023-10-07
989,689,945,1,Very disappointed with this purchase.,2023-03-22
990,190,849,2,Very disappointed with this purchase.,2023-10-04
991,355,35,4,Highly recommend! Excellent quality.,2023-02-01
992,493,342,4,Absolutely love it! Exceeded my expectations.,2023-07-11
993,521,939,2,Poor quality and doesn't work as described.,2023-11-03
994,45,796,2,Very disappointed with this purchase.,2023-04-12
995,868,759,5,Perfect in every way. Worth every penny!,2023-01-19
996,896,13,5,Highly recommend! Excellent quality.,2023-12-22
997,856,689,3,"Good product overall, but has some minor issues.",2023-05-11
998,243,163,5,Highly recommend! Excellent quality.,2023-11-06
999,860,53,4,Highly recommend! Excellent quality.,2023-11-09
1000,749,4,4,Highly recommend! Excellent quality.,2023-12-09
1001,690,893,2,Poor quality and doesn't work as described.,2023-03-01
1002,542,573,4,Perfect in every way. Worth every penny!,2023-07-24
1003,508,942,5,Highly recommend! Excellent quality.,2023-02-21
1004,819,90,4,Perfect in every way. Worth every penny!,2023-02-01
1005,152,1085,2,Very disappointed with this purchase.,2023-07-31
1006,766,1081,4,Absolutely love it! Exceeded my expectations.,2023-11-14
1007,881,767,2,Very disappointed with this purchase.,2023-06-08
1008,280,80,4,Highly recommend! Excellent quality.,2023-02-25
1009,391,1174,3,"Good product overall, but has some minor issues.",2023-12-10
1010,497,1027,4,Highly recommend! Excellent quality.,2023-03-02
1011,168,886,3,"Works as expected, nothing special though.",2023-07-26
1012,896,903,2,Poor quality and doesn't work as described.,2023-12-14
1013,118,38,2,Very disappointed with this purchase.,2023-07-02
1014,868,787,5,Perfect in every way. Worth every penny!,2023-09-15
1015,222,428,5,Highly recommend! Excellent quality.,2023-04-05
1016,545,946,5,Perfect in every way. Worth every penny!,2023-04-27
1017,835,914,3,"Works as expected, nothing special though.",2023-12-20
1018,758,181,4,Absolutely love it! Exceeded my expectations.,2023-04-13
1019,520,416,5,Absolutely love it! Exceeded my expectations.,2023-01-25
1020,115,563,1,Poor quality and doesn't work as described.,2023-04-09
1021,756,642,5,Highly recommend! Excellent quality.,2023-12-24
1022,160,827,3,"Good product overall, but has some minor issues.",2023-06-08
1023,556,655,4,Absolutely love it! Exceeded my expectations.,2023-01-31
1024,65,474,2,Very disappointed with this purchase.,2023-10-19
1025,695,1007,4,Absolutely love it! Exceeded my expectations.,2023-03-21
1026,625,305,4,Absolutely love it! Exceeded my expectations.,2023-06-24
1027,155,500,5,Absolutely love it! Exceeded my expectations.,2023-10-15
1028,90,915,3,"Good product overall, but has some minor issues.",2023-10-18
1029,184,969,2,Poor quality and doesn't work as described.,2023-07-09
1030,30,903,2,Poor quality and doesn't work as described.,2023-07-12
1031,810,198,1,Poor quality and doesn't work as described.,2023-05-27
1032,331,112,4,Perfect in every way. Worth every penny!,2023-12-17
1033,607,460,5,Highly recommend! Excellent quality.,2023-05-21
1034,471,956,4,Perfect in every way. Worth every penny!,2023-11-20
1035,77,1188,4,Absolutely love it! Exceeded my expectations.,2023-12-17
1036,536,132,3,"Works as expected, nothing special though.",2023-03-12
1037,688,348,4,Absolutely love it! Exceeded my expectations.,2023-03-06
1038,615,151,5,Perfect in every way. Worth every penny!,2023-12-19
1039,592,292,4,Perfect in every way. Worth every penny!,2023-11-13
1040,599,187,3,"Good product overall, but has some minor issues.",2023-12-11
1041,153,699,5,Highly recommend! Excellent quality.,2023-04-27
1042,885,426,4,Perfect in every way. Worth every penny!,2023-01-22
1043,106,1048,4,Absolutely love it! Exceeded my expectations.,2023-05-23
1044,103,514,1,Very disappointed with this purchase.,2023-02-19
1045,214,21,2,Very disappointed with this purchase.,2023-01-03
1046,421,62,5,Absolutely love it! Exceeded my expectations.,2023-04-01
1047,213,414,3,"Works as expected, nothing special though.",2023-12-19
1048,879,947,3,"Good product overall, but has some minor issues.",2023-10-27
1049,519,964,5,Highly recommend! Excellent quality.,2023-11-28
1050,3,1137,2,Very disappointed with this purchase.,2023-06-23
1051,833,1141,2,Poor quality and doesn't work as described.,2023-08-12
1052,601,911,4,Absolutely love it! Exceeded my expectations.,2023-11-27
1053,62,802,5,Absolutely love it! Exceeded my expectations.,2023-10-20
1054,405,101,2,Poor quality and doesn't work as described.,2023-05-22
1055,111,580,1,Poor quality and doesn't work as described.,2023-11-18
1056,134,375,3,"Works as expected, nothing special though.",2023-12-25
1057,623,820,4,Perfect in every way. Worth every penny!,2023-10-13
1058,110,3,2,Poor quality and doesn't work as described.,2023-03-14
1059,723,1141,3,"Works as expected, nothing special though.",2023-12-13
1060,868,799,2,Poor quality and doesn't work as described.,2023-04-19
1061,876,34,4,Highly recommend! Excellent quality.,2023-02-09
1062,594,275,2,Poor quality and doesn't work as described.,2023-12-02
1063,777,331,4,Highly recommend! Excellent quality.,2023-06-21
1064,718,658,5,Highly recommend! Excellent quality.,2023-07-05
1065,924,693,4,Absolutely love it! Exceeded my expectations.,2023-05-16
1066,741,128,1,Very disappointed with this purchase.,2023-06-04
1067,227,582,5,Absolutely love it! Exceeded my expectations.,2023-01-10
1068,549,187,5,Perfect in every way. Worth every penny!,2023-06-18
1069,112,311,4,Perfect in every way. Worth every penny!,2023-04-23
1070,321,988,5,Absolutely love it! Exceeded my expectations.,2023-11-26
1071,39,954,4,Highly recommend! Excellent quality.,2023-10-18
1072,836,791,2,Poor quality and doesn't work as described.,2023-02-13
1073,931,331,3,"Works as expected, nothing special though.",2023-04-17
1074,396,420,5,Highly recommend! Excellent quality.,2023-11-18
1075,778,979,3,"Good product overall, but has some minor issues.",2023-09-02
1076,858,534,4,Highly recommend! Excellent quality.,2023-02-14
1077,278,555,5,Highly recommend! Excellent quality.,2023-06-22
1078,2,1026,5,Perfect in every way. Worth every penny!,2023-05-29
1079,680,64,3,"Works as expected, nothing special though.",2023-09-25
1080,527,531,3,"Good product overall, but has some minor issues.",2023-07-03
1081,802,661,3,"Works as expected, nothing special though.",2023-07-02
1082,61,387,2,Very disappointed with this purchase.,2023-07-23
1083,459,207,4,Perfect in every way. Worth every penny!,2023-11-30
1084,837,18,2,Very disappointed with this purchase.,2023-07-06
1085,969,740,3,"Good product overall, but has some minor issues.",2023-09-25
1086,333,701,3,"Good product overall, but has some minor issues.",2023-01-25
1087,645,232,4,Highly recommend! Excellent quality.,2023-02-10
1088,721,85,4,Perfect in every way. Worth every penny!,2023-05-23
1089,946,339,2,Very disappointed with this purchase.,2023-04-03
1090,128,464,4,Highly recommend! Excellent quality.,2023-11-11
1091,604,261,2,Very disappointed with this purchase.,2023-07-28
1092,301,759,2,Very disappointed with this purchase.,2023-11-05
1093,395,904,4,Perfect in every way. Worth every penny!,2023-04-25
1094,889,712,2,Very disappointed with this purchase.,2023-10-29
1095,586,607,5,Perfect in every way. Worth every penny!,2023-12-10
1096,842,722,5,Highly recommend! Excellent quality.,2023-04-04
1097,939,108,5,Absolutely love it! Exceeded my expectations.,2023-04-17
1098,590,1129,3,"Works as expected, nothing special though.",2023-03-17
1099,534,441,4,Highly recommend! Excellent quality.,2023-07-04
1100,486,730,2,Poor quality and doesn't work as described.,2023-05-15
1101,15,1167,5,Perfect in every way. Worth every penny!,2023-04-02
1102,164,641,3,"Works as expected, nothing special though.",2023-12-09
1103,712,571,4,Absolutely love it! Exceeded my expectations.,2023-02-18
1104,729,253,3,"Good product overall, but has some minor issues.",2023-03-24
1105,442,891,3,"Works as expected, nothing special though.",2023-06-21
1106,497,604,3,"Works as expected, nothing special though.",2023-03-12
1107,236,1081,3,"Works as expected, nothing special though.",2023-07-16
1108,740,203,5,Absolutely love it! Exceeded my expectations.,2023-01-22
1109,968,1019,3,"Good product overall, but has some minor issues.",2023-06-25
1110,959,1115,4,Perfect in every way. Worth every penny!,2023-08-27
1111,252,1122,5,Perfect in every way. Worth every penny!,2023-08-12
1112,174,1113,5,Perfect in every way. Worth every penny!,2023-02-24
1113,688,816,4,Perfect in every way. Worth every penny!,2023-06-24
1114,591,472,4,Absolutely love it! Exceeded my expectations.,2023-05-05
1115,373,523,2,Poor quality and doesn't work as described.,2023-10-14
1116,871,574,2,Very disappointed with this purchase.,2023-12-27
1117,807,143,2,Poor quality and doesn't work as described.,2023-08-09
1118,545,941,4,Highly recommend! Excellent quality.,2023-06-27
1119,494,523,5,Perfect in every way. Worth every penny!,2023-09-22
1120,486,903,1,Very disappointed with this purchase.,2023-02-03
1121,441,687,5,Perfect in every way. Worth every penny!,2023-08-10
1122,31,672,5,Absolutely love it! Exceeded my expectations.,2023-11-27
1123,149,144,5,Absolutely love it! Exceeded my expectations.,2023-06-17
1124,239,859,4,Absolutely love it! Exceeded my expectations.,2023-12-02
1125,132,134,3,"Works as expected, nothing special though.",2023-12-11
1126,901,675,3,"Good product overall, but has some minor issues.",2023-01-19
1127,726,707,3,"Good product overall, but has some minor issues.",2023-10-06
1128,915,117,5,Perfect in every way. Worth every penny!,2023-09-11
1129,560,1105,3,"Good product overall, but has some minor issues.",2023-04-27
1130,946,166,3,"Works as expected, nothing special though.",2023-04-15
1131,696,334,3,"Good product overall, but has some minor issues.",2023-08-10
1132,328,90,1,Very disappointed with this purchase.,2023-12-24
1133,493,464,4,Perfect in every way. Worth every penny!,2023-08-03
1134,247,296,3,"Good product overall, but has some minor issues.",2023-09-26
1135,291,664,3,"Good product overall, but has some minor issues.",2023-09-27
1136,740,946,2,Very disappointed with this purchase.,2023-04-07
1137,762,25,5,Perfect in every way. Worth every penny!,2023-01-17
1138,496,722,5,Absolutely love it! Exceeded my expectations.,2023-08-12
1139,320,318,5,Perfect in every way. Worth every penny!,2023-01-18
1140,873,658,4,Highly recommend! Excellent quality.,2023-04-01
1141,83,254,2,Very disappointed with this purchase.,2023-06-29
1142,384,710,3,"Good product overall, but has some minor issues.",2023-06-20
1143,208,239,2,Very disappointed with this purchase.,2023-03-22
1144,948,444,3,"Works as expected, nothing special though.",2023-11-30
1145,663,56,4,Highly recommend! Excellent quality.,2023-04-22
1146,505,73,1,Poor quality and doesn't work as described.,2023-02-20
1147,330,999,4,Absolutely love it! Exceeded my expectations.,2023-11-25
1148,58,2,2,Poor quality and doesn't work as described.,2023-05-15
1149,575,718,1,Very disappointed with this purchase.,2023-04-16
1150,39,527,4,Perfect in every way. Worth every penny!,2023-08-01
1151,416,1129,2,Very disappointed with this purchase.,2023-02-23
1152,135,1117,2,Poor quality and doesn't work as described.,2023-05-01
1153,40,15,5,Absolutely love it! Exceeded my expectations.,2023-02-01
1154,954,240,2,Very disappointed with this purchase.,2023-02-06
1155,499,574,3,"Good product overall, but has some minor issues.",2023-02-25
1156,250,132,3,"Works as expected, nothing special though.",2023-07-24
1157,463,1018,5,Perfect in every way. Worth every penny!,2023-06-04
1158,279,730,4,Absolutely love it! Exceeded my expectations.,2023-07-05
1159,409,918,4,Absolutely love it! Exceeded my expectations.,2023-03-27
1160,468,636,1,Very disappointed with this purchase.,2023-03-18
1161,780,242,3,"Good product overall, but has some minor issues.",2023-06-08
1162,241,105,5,Perfect in every way. Worth every penny!,2023-08-09
1163,957,353,3,"Good product overall, but has some minor issues.",2023-09-06
1164,739,674,4,Absolutely love it! Exceeded my expectations.,2023-02-27
1165,597,328,2,Poor quality and doesn't work as described.,2023-05-13
1166,423,639,4,Absolutely love it! Exceeded my expectations.,2023-09-05
1167,953,643,5,Absolutely love it! Exceeded my expectations.,2023-06-23
1168,213,431,5,Absolutely love it! Exceeded my expectations.,2023-03-07
1169,474,801,4,Absolutely love it! Exceeded my expectations.,2023-10-24
1170,428,1064,3,"Good product overall, but has some minor issues.",2023-01-15
1171,163,621,4,Absolutely love it! Exceeded my expectations.,2023-06-25
1172,612,498,5,Perfect in every way. Worth every penny!,2023-08-10
1173,368,1143,2,Poor quality and doesn't work as described.,2023-02-05
1174,194,76,3,"Good product overall, but has some minor issues.",2023-08-09
1175,307,447,2,Poor quality and doesn't work as described.,2023-03-10
1176,313,484,3,"Works as expected, nothing special though.",2023-12-22
1177,475,2,5,Highly recommend! Excellent quality.,2023-04-30
1178,746,247,5,Absolutely love it! Exceeded my expectations.,2023-04-30
1179,286,757,5,Perfect in every way. Worth every penny!,2023-08-05
1180,958,629,5,Absolutely love it! Exceeded my expectations.,2023-05-24
1181,74,323,5,Perfect in every way. Worth every penny!,2023-05-23
1182,699,980,2,Very disappointed with this purchase.,2023-06-04
1183,25,270,1,Poor quality and doesn't work as described.,2023-09-22
1184,33,204,2,Poor quality and doesn't work as described.,2023-07-18
1185,578,1010,5,Highly recommend! Excellent quality.,2023-05-29
1186,729,33,4,Perfect in every way. Worth every penny!,2023-08-20
1187,669,500,4,Highly recommend! Excellent quality.,2023-08-23
1188,22,232,3,"Works as expected, nothing special though.",2023-11-10
1189,721,1095,5,Perfect in every way. Worth every penny!,2023-12-30
1190,497,446,5,Highly recommend! Excellent quality.,2023-08-25
1191,284,69,3,"Good product overall, but has some minor issues.",2023-07-25
1192,897,688,5,Absolutely love it! Exceeded my expectations.,2023-05-10
1193,300,503,4,Absolutely love it! Exceeded my expectations.,2023-02-25
1194,634,1169,5,Perfect in every way. Worth every penny!,2023-02-24
1195,207,435,5,Perfect in every way. Worth every penny!,2023-04-19
1196,790,184,4,Highly recommend! Excellent quality.,2023-09-01
1197,830,492,5,Highly recommend! Excellent quality.,2023-04-01
1198,793,976,4,Highly recommend! Excellent quality.,2023-12-14
1199,771,163,4,Absolutely love it! Exceeded my expectations.,2023-04-10
1200,256,205,2,Poor quality and doesn't work as described.,2023-03-19
1201,34,456,5,Absolutely love it! Exceeded my expectations.,2023-08-30
1202,787,173,5,Absolutely love it! Exceeded my expectations.,2023-10-03
1203,32,784,3,"Good product overall, but has some minor issues.",2023-08-20
1204,806,615,4,Perfect in every way. Worth every penny!,2023-08-22
1205,271,1070,3,"Good product overall, but has some minor issues.",2023-10-12
1206,837,1126,5,Perfect in every way. Worth every penny!,2023-06-22
1207,133,814,4,Absolutely love it! Exceeded my expectations.,2023-11-16
1208,370,460,4,Perfect in every way. Worth every penny!,2023-12-16
1209,271,53,4,Highly recommend! Excellent quality.,2023-11-19
1210,748,999,4,Absolutely love it! Exceeded my expectations.,2023-09-17
1211,571,625,1,Very disappointed with this purchase.,2023-09-25
1212,702,1133,4,Highly recommend! Excellent quality.,2023-07-21
1213,772,534,1,Very disappointed with this purchase.,2023-11-08
1214,597,463,4,Highly recommend! Excellent quality.,2023-03-10
1215,43,561,5,Absolutely love it! Exceeded my expectations.,2023-09-22
1216,106,925,3,"Good product overall, but has some minor issues.",2023-02-28
1217,276,739,5,Perfect in every way. Worth every penny!,2023-11-16
1218,316,260,5,Perfect in every way. Worth every penny!,2023-03-03
1219,596,1020,4,Highly recommend! Excellent quality.,2023-03-08
1220,910,184,3,"Works as expected, nothing special though.",2023-07-15
1221,430,213,3,"Works as expected, nothing special though.",2023-04-22
1222,384,1167,5,Absolutely love it! Exceeded my expectations.,2023-11-20
1223,114,808,4,Absolutely love it! Exceeded my expectations.,2023-05-10
1224,946,22,4,Absolutely love it! Exceeded my expectations.,2023-05-17
1225,796,572,5,Highly recommend! Excellent quality.,2023-10-28
1226,705,655,2,Poor quality and doesn't work as described.,2023-03-14
1227,54,347,5,Highly recommend! Excellent quality.,2023-03-04
1228,875,285,4,Perfect in every way. Worth every penny!,2023-01-05
1229,310,839,4,Highly recommend! Excellent quality.,2023-09-25
1230,486,927,5,Perfect in every way. Worth every penny!,2023-09-19
1231,102,918,3,"Works as expected, nothing special though.",2023-03-24
1232,762,1118,5,Perfect in every way. Worth every penny!,2023-01-30
1233,909,444,1,Poor quality and doesn't work as described.,2023-11-01
1234,81,1116,5,Perfect in every way. Worth every penny!,2023-03-25
1235,412,961,5,Perfect in every way. Worth every penny!,2023-10-17
1236,513,777,2,Poor quality and doesn't work as described.,2023-04-07
1237,642,759,4,Absolutely love it! Exceeded my expectations.,2023-04-09
1238,679,794,4,Perfect in every way. Worth every penny!,2023-09-04
1239,780,1121,3,"Good product overall, but has some minor issues.",2023-01-05
1240,911,738,4,Absolutely love it! Exceeded my expectations.,2023-12-18
1241,746,201,3,"Good product overall, but has some minor issues.",2023-05-29
1242,825,1042,4,Absolutely love it! Exceeded my expectations.,2023-11-02
1243,469,906,3,"Works as expected, nothing special though.",2023-07-05
1244,927,475,4,Absolutely love it! Exceeded my expectations.,2023-03-01
1245,582,1116,3,"Works as expected, nothing special though.",2023-02-16
1246,246,594,3,"Good product overall, but has some minor issues.",2023-11-16
1247,902,432,3,"Good product overall, but has some minor issues.",2023-11-13
1248,862,896,3,"Good product overall, but has some minor issues.",2023-07-27
1249,672,1100,5,Perfect in every way. Worth every penny!,2023-01-31
1250,300,484,5,Perfect in every way. Worth every penny!,2023-11-01
1251,556,371,4,Perfect in every way. Worth every penny!,2023-12-18
1252,366,859,4,Highly recommend! Excellent quality.,2023-01-23
1253,282,924,4,Highly recommend! Excellent quality.,2023-06-30
1254,140,975,3,"Works as expected, nothing special though.",2023-12-13
1255,493,110,5,Highly recommend! Excellent quality.,2023-08-28
1256,282,627,3,"Good product overall, but has some minor issues.",2023-07-07
1257,922,821,5,Absolutely love it! Exceeded my expectations.,2023-09-12
1258,450,88,5,Absolutely love it! Exceeded my expectations.,2023-01-29
1259,788,600,5,Highly recommend! Excellent quality.,2023-06-22
1260,616,559,3,"Works as expected, nothing special though.",2023-02-04
1261,630,1142,3,"Works as expected, nothing special though.",2023-08-19
1262,621,885,5,Absolutely love it! Exceeded my expectations.,2023-05-15
1263,326,579,5,Absolutely love it! Exceeded my expectations.,2023-04-05
1264,841,963,4,Perfect in every way. Worth every penny!,2023-09-05
1265,161,249,4,Perfect in every way. Worth every penny!,2023-08-08
1266,416,853,5,Highly recommend! Excellent quality.,2023-04-12
1267,756,44,1,Very disappointed with this purchase.,2023-08-26
1268,925,1023,2,Very disappointed with this purchase.,2023-06-03
1269,822,145,4,Highly recommend! Excellent quality.,2023-04-04
1270,910,695,4,Highly recommend! Excellent quality.,2023-10-25
1271,756,665,5,Highly recommend! Excellent quality.,2023-09-05
1272,522,421,5,Perfect in every way. Worth every penny!,2023-01-16
1273,567,1139,5,Absolutely love it! Exceeded my expectations.,2023-01-11
1274,881,253,4,Absolutely love it! Exceeded my expectations.,2023-04-02
1275,807,469,2,Poor quality and doesn't work as described.,2023-10-27
1276,256,108,5,Perfect in every way. Worth every penny!,2023-05-29
1277,99,100,5,Perfect in every way. Worth every penny!,2023-08-02
1278,911,1086,4,Perfect in every way. Worth every penny!,2023-06-19
1279,961,317,4,Highly recommend! Excellent quality.,2023-06-06
1280,638,474,5,Perfect in every way. Worth every penny!,2023-03-12
1281,85,298,5,Absolutely love it! Exceeded my expectations.,2023-10-22
1282,418,770,5,Highly recommend! Excellent quality.,2023-04-22
1283,811,7,3,"Works as expected, nothing special though.",2023-12-14
1284,800,997,3,"Good product overall, but has some minor issues.",2023-12-14
1285,23,1021,5,Absolutely love it! Exceeded my expectations.,2023-03-26
1286,254,52,3,"Works as expected, nothing special though.",2023-12-02
1287,898,1102,3,"Good product overall, but has some minor issues.",2023-07-23
1288,371,679,4,Perfect in every way. Worth every penny!,2023-01-24
1289,97,382,3,"Good product overall, but has some minor issues.",2023-06-09
1290,692,207,5,Perfect in every way. Worth every penny!,2023-07-31
