product_id,name,category_id,brand,price,stock_quantity
468,Secured grid-enabled infrastructure,16,"Mccoy, Pacheco and Lester",395.52,339
469,Automated logistical model,19,"Taylor, Mcdowell and Aguilar",116.13,180
470,Monitored interactive encryption,26,Taylor-Jones,329.25,333
471,Devolved encompassing capability,4,Thornton Inc,67.42,462
472,Jeans,23,Nike,425.81,469
473,TV Ultra,1,LG,203.33,761
474,T-Shirt,27,Nike,477.4,846
475,Dress,13,H&M,30.7,667
476,Optimized mobile orchestration,26,"Walker, Jones and Wells",492.68,798
477,Ergonomic systemic open architecture,25,"Marshall, Aguilar and Jones",424.97,873
478,Headphones Ultra,11,Sony,265.65,775
479,Front-line grid-enabled frame,26,Parker-Estes,47.97,284
480,Synergized optimizing moderator,28,Pacheco and Sons,469.64,831
481,Extended reciprocal encryption,10,Cook-Norris,251.67,95
482,Jeans,23,Adidas,98.22,960
483,Switchable object-oriented service-desk,9,Davis Ltd,296.75,463
484,Headphones Max,18,Apple,389.51,121
485,Self-enabling content-based approach,28,Frey Inc,77.93,72
486,De-engineered high-level matrices,10,"Mitchell, Nichols and Martin",31.88,660
487,Persevering stable secured line,20,"Lin, Sanchez and Wilson",250.59,820
488,Synergized solution-oriented info-mediaries,10,"Heath, Mendez and Richards",344.8,518
489,Jeans,2,Nike,318.15,624
490,Stand-alone upward-trending attitude,24,Parker Group,300.4,630
491,Headphones Pro,1,Sony,167.39,303
492,Centralized heuristic support,7,Mason-Scott,210.45,129
493,Public-key dedicated intranet,15,"Stark, Hunter and Fritz",144.82,828
494,Realigned user-facing capability,24,"Miller, Stewart and Owens",66.45,330
495,Mandatory national middleware,16,"Martinez, Evans and Edwards",174.59,408
496,Organic tertiary utilization,17,Simpson-Graham,164.03,802
497,Proactive needs-based projection,24,"Robbins, Stevens and Mcneil",177.2,851
498,Headphones Ultra,18,Sony,311.17,571
499,Re-engineered attitude-oriented conglomeration,3,Leonard-Atkins,293.03,549
500,Synergistic incremental monitoring,7,Nixon Group,401.14,212
501,Smartphone Pro,11,Sony,437.32,194
502,Dress,23,Adidas,334.75,882
503,Customer-focused uniform extranet,24,Hensley-Watson,483.5,853
504,Total hybrid approach,26,Allen-Mora,235.85,214
505,Pre-emptive encompassing database,26,"Griffin, Kane and Rangel",363.46,834
506,Open-architected well-modulated function,25,Harris-Brown,323.0,11
507,Proactive bottom-line groupware,6,Knight-Fitzgerald,264.66,866
508,Robust contextually-based firmware,25,Orozco LLC,15.0,372
509,Open-source even-keeled data-warehouse,20,Reese-Cruz,128.45,301
510,Synergized directional functionalities,8,Lee-Hubbard,325.26,289
511,Up-sized holistic product,20,Wyatt-Zavala,446.02,23
512,Smartphone Ultra,18,Sony,324.64,9
513,Focused object-oriented challenge,5,Smith and Sons,33.4,706
514,Switchable holistic workforce,10,Stone Inc,15.74,765
515,Virtual multi-state monitoring,7,Thompson-Cox,472.49,57
516,Visionary modular knowledgebase,10,Dixon-White,418.82,461
517,Jeans,23,Adidas,314.4,452
518,Automated local workforce,21,Neal Inc,236.98,387
519,Triple-buffered motivating Graphical User Interface,9,Rosario Inc,195.89,276
520,Diverse 24hour moderator,9,Brown-Francis,132.82,189
521,Synergized next generation middleware,3,"Holloway, Brown and Foster",165.01,157
522,Headphones Ultra,1,Apple,435.94,552
523,TV,18,Apple,358.28,58
524,Jeans,23,H&M,34.64,916
525,Multi-channeled context-sensitive productivity,6,"Flynn, Davis and Riddle",125.37,469
526,Face-to-face demand-driven structure,8,Stewart-Lynch,349.38,34
527,Operative 24/7 artificial intelligence,6,Wilson LLC,435.08,191
528,Extended methodical conglomeration,5,Ray-Alvarez,124.33,913
529,TV Pro,1,LG,441.84,98
530,Triple-buffered didactic approach,28,"Thornton, Brady and Hopkins",15.76,607
531,Reactive asymmetric protocol,4,"Patrick, Spencer and Vargas",264.31,837
532,T-Shirt,13,Nike,22.61,531
533,Jacket,2,Adidas,221.78,676
534,Adaptive client-server middleware,28,Browning-Matthews,5.05,14
535,Persevering reciprocal encryption,16,Bender Group,19.4,465
536,Implemented executive structure,19,Fowler-Gomez,406.2,470
537,Jeans,23,H&M,356.58,102
538,Universal zero-defect flexibility,10,"Hansen, Thompson and Combs",222.37,326
539,Headphones Ultra,11,Samsung,310.15,105
540,T-Shirt,13,Levi's,259.77,220
541,Enhanced mission-critical concept,22,"Simpson, Glenn and Martinez",222.46,649
542,Fundamental real-time Local Area Network,16,"Tucker, Henderson and Russell",45.84,914
543,Smartphone,12,Sony,181.1,141
544,Smartphone,18,LG,220.67,53
545,Up-sized directional methodology,25,Hale-Duncan,369.26,18
546,Automated methodical definition,17,Jackson-Nielsen,472.19,493
547,Multi-channeled asymmetric architecture,24,Long-Kelley,480.86,899
548,Fundamental bandwidth-monitored implementation,5,Martinez-Howard,95.66,902
549,Laptop Max,11,LG,367.6,88
550,Operative optimal definition,14,Wilkins Ltd,168.79,71
551,Ergonomic mobile application,17,Sosa PLC,232.0,945
552,Total neutral focus group,24,"Jones, Ryan and Davis",416.8,306
553,Jacket,2,Levi's,466.07,668
554,T-Shirt,2,Nike,169.14,458
555,Robust mission-critical methodology,22,Glass LLC,135.16,688
556,Public-key solution-oriented success,5,Watts Group,273.39,623
557,Smartphone Max,12,Apple,427.16,378
558,Enhanced transitional interface,7,Weber PLC,237.15,749
559,Object-based maximized success,28,"George, Macdonald and Allen",114.29,625
560,Jacket,27,H&M,218.03,74
561,Compatible optimizing benchmark,14,Gutierrez-Lyons,250.79,907
562,User-centric client-server portal,9,Rodriguez-Tyler,106.04,670
563,Cross-group scalable artificial intelligence,21,Mcfarland-Shepard,387.99,1000
564,Team-oriented multimedia monitoring,16,"Bradshaw, Phillips and Smith",78.12,440
565,Profound systematic process improvement,5,Johnson-James,487.59,629
566,Profound fresh-thinking moratorium,5,Garcia-Robinson,495.86,280
567,Profound contextually-based data-warehouse,7,Gilmore LLC,150.54,946
568,Jacket,23,Adidas,175.77,456
569,Smartphone,12,Sony,33.9,43
570,Ameliorated intangible framework,6,"Velazquez, Jones and Mckinney",151.84,410
571,Jacket,2,H&M,346.73,194
572,Sharable optimizing support,5,Barker Inc,26.29,195
573,Versatile intermediate instruction set,10,Velazquez-Calderon,404.87,537
574,Smartphone,18,Sony,71.81,242
575,Innovative homogeneous protocol,8,"Blake, Brown and Simmons",289.32,290
576,Team-oriented explicit portal,10,"French, Odonnell and Castillo",88.37,698
577,Balanced transitional concept,19,"Lopez, Boyd and Hale",388.26,59
578,User-centric well-modulated system engine,25,Bradley and Sons,196.51,133
579,Jacket,27,Levi's,393.62,466
580,Smartphone Pro,12,Samsung,484.7,738
581,Stand-alone 5thgeneration product,3,Deleon Inc,259.92,880
582,T-Shirt,13,H&M,265.99,221
583,Horizontal bandwidth-monitored function,22,Perez Ltd,468.99,354
584,Smartphone,1,Sony,103.83,235
585,Persistent well-modulated hub,22,"Smith, Douglas and Ward",114.94,915
586,Ergonomic web-enabled Graphic Interface,19,Robinson Inc,344.09,433
587,Programmable transitional leverage,3,Johnson-Burton,410.08,695
588,Team-oriented multi-tasking analyzer,16,Clark-Andrade,232.94,375
589,T-Shirt,23,H&M,170.1,284
590,Triple-buffered asynchronous flexibility,10,Rhodes LLC,382.13,288
591,Jacket,27,H&M,236.03,293
592,Seamless human-resource archive,22,Conway-Stephens,335.63,28
593,Intuitive systematic attitude,17,"Cook, Lee and Cisneros",80.63,659
594,Public-key stable array,6,"Beck, Hernandez and Thomas",32.68,283
595,Reverse-engineered static initiative,24,Peterson and Sons,157.77,642
596,Face-to-face incremental success,20,"Waters, Parrish and Cunningham",194.55,709
597,Innovative systematic architecture,14,"Adams, Patterson and Little",356.77,537
598,De-engineered interactive Internet solution,3,Ramirez-Davis,89.31,424
599,Phased reciprocal algorithm,6,Downs Group,199.47,600
600,Laptop Pro,12,Sony,62.5,291
601,Headphones Pro,12,Samsung,287.14,219
602,User-centric needs-based utilization,5,Carrillo-Snow,318.31,814
603,Operative clear-thinking success,4,"Kelly, Peters and Cameron",6.59,795
604,Digitized static data-warehouse,14,Brown-Singleton,385.0,36
605,Object-based incremental analyzer,17,Greene Group,37.89,89
606,Public-key client-server migration,14,Bennett-Simon,492.16,779
607,Implemented tertiary firmware,26,Humphrey Ltd,308.15,601
608,Dress,2,Levi's,276.26,150
609,Persevering intermediate artificial intelligence,4,Anderson Inc,158.8,536
610,Integrated explicit flexibility,4,"Wright, Taylor and Weeks",158.1,561
611,Ameliorated multi-state Internet solution,26,Miller-Richardson,87.5,665
612,Universal web-enabled portal,10,Stewart-Burke,348.53,546
613,Universal contextually-based infrastructure,10,Vasquez LLC,216.58,356
614,Open-architected high-level neural-net,17,Zhang LLC,332.25,539
615,T-Shirt,27,Levi's,322.4,443
616,Focused responsive toolset,28,Joseph-Jennings,485.1,409
617,Reactive multimedia core,24,Terry-Peterson,390.25,176
618,Jacket,2,Nike,347.11,419
619,TV Ultra,18,Samsung,266.83,7
620,Devolved analyzing implementation,16,"Adams, Blevins and Baker",178.17,293
621,Quality-focused client-driven alliance,19,Le-Cervantes,206.69,93
622,Focused optimizing migration,20,"Lawrence, Humphrey and Fisher",198.8,526
623,Cross-group scalable Graphic Interface,3,Evans PLC,195.26,152
624,Enhanced zero administration strategy,14,Sanchez-Walton,400.51,911
625,Down-sized systemic orchestration,24,"Moyer, Mills and Hartman",256.93,716
626,Mandatory homogeneous projection,3,Flynn and Sons,290.83,266
627,Total reciprocal frame,15,Davis LLC,364.5,153
628,Smartphone Ultra,11,Samsung,115.45,109
629,Switchable tertiary monitoring,28,"Morris, Perkins and Key",254.23,201
630,Phased 5thgeneration data-warehouse,21,"Adams, Gonzales and Livingston",493.66,69
631,Upgradable cohesive array,14,Guerrero-Campbell,71.52,983
632,Jeans,27,H&M,338.27,32
633,Innovative eco-centric toolset,5,Matthews-Smith,114.03,706
634,Smartphone Pro,11,LG,227.21,797
635,Versatile intangible projection,24,Cordova Ltd,375.74,163
636,Headphones Ultra,12,Apple,11.78,242
637,TV Max,12,Sony,408.02,582
638,Open-source bottom-line data-warehouse,15,"Turner, Johnson and Oconnor",93.2,619
639,Jeans,13,Nike,366.29,981
640,Synchronized discrete monitoring,10,Lawrence-Page,49.59,88
641,Jacket,13,H&M,164.57,382
642,Focused composite protocol,5,Larsen-Whitaker,130.14,72
643,Integrated asymmetric website,25,"Fields, Randolph and Sanford",117.22,687
644,Exclusive full-range website,19,Roth Ltd,11.94,844
645,T-Shirt,13,Nike,273.62,298
646,Re-engineered leadingedge portal,15,West and Sons,237.69,782
647,Front-line human-resource encoding,28,Eaton Ltd,91.0,360
648,TV Max,12,LG,146.22,382
649,Laptop Max,12,Apple,435.69,993
650,Integrated content-based approach,14,"Rodriguez, Briggs and Mendoza",292.36,664
651,Realigned holistic interface,21,"Thomas, Collier and Rivera",460.05,225
652,Versatile directional approach,21,Allen-Lowery,423.14,12
653,Operative fresh-thinking flexibility,19,Wells-Gibbs,477.98,281
654,Multi-lateral full-range software,8,Hale-Schneider,422.09,468
655,Customizable foreground approach,19,"Porter, Cunningham and Mann",270.07,543
656,Synergized 24hour orchestration,20,Spence Group,160.87,251
657,Jacket,13,Levi's,145.67,890
658,Exclusive multi-tasking collaboration,19,"Bailey, Bond and Kim",467.87,237
659,Inverse intermediate budgetary management,4,Arnold Ltd,364.99,399
660,Balanced disintermediate groupware,8,"Reed, Wilson and Lloyd",53.15,738
661,Dress,13,Levi's,495.0,690
662,Ergonomic fresh-thinking capacity,9,"Pope, Martinez and Johnson",466.82,202
663,De-engineered context-sensitive artificial intelligence,9,Bruce and Sons,237.83,801
664,Intuitive bi-directional focus group,9,"Mitchell, Rosales and Aguilar",330.31,90
665,Cloned dynamic solution,24,Moore-Martinez,81.54,347
666,Digitized next generation benchmark,26,"Johnson, Trujillo and Mcdonald",354.05,449
667,Digitized directional system engine,22,Taylor LLC,400.09,270
668,Up-sized executive service-desk,21,"White, Benitez and Ross",206.38,534
669,Dress,23,Adidas,107.45,230
670,Monitored intermediate matrices,16,Maldonado Group,401.81,401
671,Laptop Max,18,LG,416.71,428
672,Function-based content-based Internet solution,22,Ramirez-Rosales,345.97,100
673,T-Shirt,27,Adidas,239.46,111
674,Triple-buffered tangible emulation,14,Parker Group,468.3,908
675,Networked client-server service-desk,20,"Gross, Lawson and Carter",136.75,57
676,Secured incremental ability,28,"Reyes, Costa and Chase",353.83,128
677,T-Shirt,2,H&M,9.5,828
678,Re-engineered needs-based benchmark,14,Stephenson-Gaines,260.31,964
679,Mandatory neutral utilization,17,"Evans, Rhodes and Zhang",66.85,990
680,Headphones Pro,12,Sony,258.51,751
681,Laptop,12,Samsung,79.17,881
682,Implemented executive monitoring,19,Lyons and Sons,305.79,380
683,Diverse holistic algorithm,8,"Nolan, Williams and Rodriguez",188.6,105
684,Headphones Ultra,11,Samsung,186.13,572
685,Innovative intermediate algorithm,8,"Wilson, Black and Santana",438.62,986
686,Smartphone Max,11,Samsung,263.77,976
687,Laptop,18,Sony,307.1,508
688,Cross-group attitude-oriented time-frame,19,"James, Allen and Vega",14.85,741
689,Persistent solution-oriented neural-net,15,Taylor-Martinez,176.86,653
690,T-Shirt,2,Nike,19.93,432
691,Cross-group solution-oriented adapter,6,Massey-Wallace,58.43,859
692,Laptop Max,1,Samsung,379.92,940
693,Devolved 5thgeneration Graphical User Interface,20,Hernandez-Walker,498.62,455
694,Monitored national middleware,10,Lopez Inc,468.03,838
695,Sharable non-volatile algorithm,25,Foster-Friedman,112.47,147
696,Customer-focused global installation,19,"Lewis, Arnold and Robinson",35.99,526
697,Pre-emptive tertiary access,14,"Fowler, Soto and Torres",481.84,144
698,Laptop Pro,1,Sony,377.37,517
699,Seamless bifurcated concept,8,Chen LLC,435.96,440
700,Centralized eco-centric matrix,26,Saunders-Sexton,329.25,64
701,Inverse intermediate approach,26,Ortiz Group,65.76,237
702,T-Shirt,27,Levi's,149.88,665
703,Headphones Pro,1,LG,318.75,508
704,Focused background frame,15,"Benson, Lopez and Goodwin",487.78,610
705,Smartphone Max,12,Sony,78.49,739
706,Dress,27,Levi's,71.77,885
707,Smartphone Max,11,Sony,476.26,703
708,Progressive client-driven budgetary management,5,"Gaines, Murphy and Washington",452.61,579
709,Cloned fresh-thinking info-mediaries,26,"Black, Yang and Charles",21.68,386
710,Quality-focused transitional collaboration,19,Thomas-Price,484.5,938
711,Customer-focused coherent moderator,19,Rubio-Green,200.07,24
712,Sharable explicit installation,19,"Hansen, Kramer and Daniels",210.43,299
713,Stand-alone bifurcated matrix,28,Stevens Ltd,498.92,665
714,Automated multi-tasking frame,8,Lopez Ltd,396.78,915
715,Jacket,23,Nike,44.3,111
716,Persistent 6thgeneration approach,14,Ward-Cooper,378.11,626
717,Programmable contextually-based moratorium,9,Foley-Mathis,312.09,410
718,Multi-tiered clear-thinking architecture,10,Bolton and Sons,441.56,221
719,Headphones Pro,1,Samsung,168.83,538
720,Right-sized static standardization,3,Ewing-Rodriguez,158.67,703
721,Smartphone,1,LG,344.49,151
722,Dress,2,Adidas,96.58,965
723,Object-based zero administration support,26,"Garner, Hansen and Hubbard",409.01,656
724,Jacket,27,Adidas,23.36,297
725,Organized analyzing conglomeration,17,Garcia LLC,256.4,829
726,Profound methodical help-desk,4,Smith-Clark,475.33,567
727,Synergized uniform instruction set,8,Guerra-Mcdonald,82.14,5
728,Mandatory 3rdgeneration help-desk,6,Frye-Schneider,165.03,512
729,T-Shirt,27,Levi's,218.82,948
730,Customer-focused next generation analyzer,20,"Mcdonald, Henderson and Garcia",458.12,722
731,Synergized client-server definition,26,Phillips-Gray,425.59,8
732,Integrated static hub,14,Alexander-King,74.69,100
733,Open-source hybrid approach,19,"Hendrix, Miles and Benitez",101.94,687
734,Public-key tangible superstructure,21,"Mann, Owens and Jones",202.11,169
735,Jacket,23,Adidas,365.47,38
736,Versatile transitional challenge,24,"Evans, Neal and Smith",172.14,334
737,TV Ultra,12,Apple,427.23,907
738,Vision-oriented bi-directional function,16,Hess-Vargas,371.25,517
739,Jeans,13,Adidas,37.04,435
740,TV,11,Apple,92.2,106
741,Quality-focused system-worthy hierarchy,19,"Mercer, Torres and Alexander",183.35,260
742,Distributed mobile architecture,4,Long-Weaver,298.71,779
743,Persistent exuding neural-net,26,Robertson-Pierce,17.87,586
744,Fundamental executive utilization,9,"Smith, Long and Cobb",279.3,637
745,Open-source zero administration encoding,15,"Fletcher, Hood and Romero",273.16,751
746,Laptop Pro,12,LG,383.4,952
747,Organized content-based benchmark,24,Harrison Group,69.61,461
748,T-Shirt,2,H&M,215.7,163
749,Laptop,18,LG,185.31,137
750,Open-architected fresh-thinking attitude,26,Joseph-Hubbard,13.19,870
751,Dress,13,Nike,70.26,786
752,Intuitive incremental adapter,26,Hunter PLC,98.93,640
753,Synchronized actuating attitude,26,Gray Ltd,187.83,272
754,Laptop,11,Sony,61.12,897
755,Enterprise-wide intermediate analyzer,14,"Gregory, Graham and Townsend",174.55,93
756,Re-contextualized multi-tasking product,10,"Pacheco, Gonzalez and Smith",445.1,7
757,Smartphone,18,LG,257.28,220
758,Secured optimal encryption,21,Ochoa and Sons,20.89,547
759,Jeans,27,Nike,235.54,486
760,Dress,2,Adidas,222.01,954
761,Object-based background task-force,6,"Smith, Welch and Johnson",380.76,892
762,Jacket,2,Levi's,241.34,317
763,Assimilated neutral knowledge user,7,Rowe PLC,460.29,792
764,Progressive grid-enabled algorithm,26,Bailey Group,492.02,496
765,Total encompassing structure,15,Henry-Collins,296.24,734
766,Universal system-worthy solution,5,Collins LLC,40.42,946
767,Smartphone,12,Samsung,321.38,475
768,Jeans,23,H&M,499.3,890
769,Object-based solution-oriented time-frame,4,"Smith, Cook and Smith",362.48,725
770,Versatile local secured line,26,Beasley and Sons,473.94,532
771,Networked 5thgeneration intranet,3,"Moore, Contreras and Mclean",476.91,397
772,Vision-oriented explicit matrix,16,Johnson Inc,382.69,216
773,Smartphone Max,12,Samsung,248.8,55
774,Function-based real-time product,25,Cruz-Tucker,433.74,502
775,Laptop,12,Samsung,36.71,314
776,Smartphone Max,1,LG,115.16,354
777,T-Shirt,23,Levi's,403.54,803
778,Enterprise-wide object-oriented Graphical User Interface,15,Watts-Khan,53.7,819
779,T-Shirt,13,Adidas,456.15,597
780,Down-sized national monitoring,7,"Boone, Jones and Roberts",177.67,514
781,Jeans,23,Levi's,417.28,169
782,Triple-buffered attitude-oriented middleware,3,Hall-Gilmore,70.47,488
783,Extended system-worthy access,14,"Willis, Small and Owens",198.58,884
784,Vision-oriented homogeneous neural-net,3,"Serrano, Flores and Harris",24.38,18
785,Expanded user-facing focus group,6,"Mitchell, Parker and Jackson",364.67,297
786,TV,18,LG,288.9,443
787,Digitized global hierarchy,24,Graham-Bullock,37.87,2
788,Jeans,13,H&M,73.52,19
789,Reduced fresh-thinking capacity,22,"Thomas, Brock and Chang",496.35,450
790,Exclusive contextually-based info-mediaries,7,"Chavez, Rasmussen and Weaver",443.4,556
791,Assimilated client-driven hub,26,Rojas PLC,120.04,539
792,Extended 24hour capability,4,"Bennett, Williams and Schmidt",256.69,792
793,Jeans,2,Nike,342.43,582
794,Progressive needs-based initiative,17,Todd-Hines,455.55,316
795,Customizable explicit framework,3,Cross-Hughes,408.46,983
796,Synergistic executive complexity,25,Hale-Cantu,420.32,291
797,Centralized high-level initiative,24,Huang Inc,354.68,251
798,Fully-configurable eco-centric core,19,"Rogers, Torres and Noble",91.49,263
799,Ergonomic heuristic time-frame,25,Morgan Inc,200.48,788
800,TV Max,1,Samsung,409.94,263
801,Function-based directional paradigm,22,Lewis and Sons,393.47,347
802,Operative explicit orchestration,8,"Fischer, Kelly and Alexander",74.9,379
803,Enhanced well-modulated info-mediaries,20,Eaton-Clements,228.35,993
804,Robust multi-tasking database,8,Cooper-Kelley,224.03,424
805,Multi-tiered motivating budgetary management,22,Johnson Ltd,263.58,975
806,Grass-roots uniform strategy,20,Hamilton-Delgado,239.43,26
807,Profit-focused transitional installation,5,Copeland-Adams,445.55,703
808,Open-architected context-sensitive moratorium,26,Harris LLC,242.08,719
809,Multi-channeled maximized moderator,15,Ortiz-Holland,35.37,930
810,Jeans,23,Nike,27.46,118
811,Implemented coherent time-frame,5,Price LLC,150.9,71
812,Adaptive real-time task-force,14,Mueller-Shelton,85.71,891
813,Operative well-modulated initiative,16,Bauer Ltd,474.75,85
814,Enhanced disintermediate archive,5,Stewart Inc,33.48,721
815,Intuitive optimizing policy,21,"Williams, Salazar and Baker",332.03,292
816,Programmable user-facing access,19,"Sherman, Brewer and King",236.37,513
817,Laptop Pro,18,LG,164.53,441
818,Operative multi-state moratorium,19,"Davenport, Flowers and Osborne",336.75,600
819,Organic homogeneous process improvement,28,"Winters, Ortiz and Brown",302.03,374
820,Implemented user-facing monitoring,26,"Robles, Mccann and Stanley",277.26,563
821,Implemented leadingedge complexity,19,Hughes-Aguilar,34.59,754
822,T-Shirt,13,Adidas,482.19,250
823,Reactive 24/7 artificial intelligence,15,Small-George,262.29,694
824,Proactive reciprocal product,9,Olson-Reed,15.4,64
825,Headphones Pro,12,LG,317.6,919
826,Smartphone,11,Apple,272.74,468
827,Monitored dynamic time-frame,25,Sanders-Johnson,343.16,18
828,TV Ultra,12,LG,480.52,908
829,Re-contextualized cohesive approach,8,Cummings PLC,254.21,836
830,Smartphone Pro,11,LG,105.09,972
831,Grass-roots holistic model,16,Casey Group,288.12,541
832,Decentralized analyzing customer loyalty,4,French-Bentley,98.23,920
833,Persevering grid-enabled Graphical User Interface,22,Solis-Rojas,255.68,202
834,T-Shirt,2,Adidas,120.47,493
835,Enterprise-wide zero administration alliance,8,"Anderson, Jackson and Castillo",341.99,897
836,Jacket,23,Nike,342.04,899
837,Open-source bifurcated benchmark,22,Bailey Group,428.52,265
838,Down-sized multi-state benchmark,17,"Ewing, Fleming and Davis",288.43,954
839,Laptop Max,1,Samsung,50.98,135
840,Team-oriented exuding Graphical User Interface,16,"Fox, Leach and Huang",37.99,441
841,Persistent fault-tolerant database,16,"Goodman, Smith and Burns",144.6,451
842,Customer-focused analyzing time-frame,3,Taylor-Hampton,300.02,897
843,Assimilated foreground task-force,19,Perez-Taylor,187.05,453
844,Laptop Max,11,Sony,297.16,616
845,Down-sized foreground Graphical User Interface,8,"Smith, Stanley and Turner",75.24,36
846,TV,12,LG,86.81,25
847,Persistent 24hour matrix,3,Obrien-Singh,381.2,813
848,TV Pro,18,LG,322.93,938
849,Cloned responsive approach,16,"Perez, Scott and Williams",202.95,965
850,Fundamental fresh-thinking middleware,24,Cannon Ltd,54.35,222
851,Synergistic 24/7 success,10,"Jones, Sutton and Johnson",163.33,190
852,TV Ultra,12,Apple,432.57,910
853,De-engineered coherent leverage,28,Vega-Ewing,296.42,627
854,Proactive systematic groupware,20,Moss-Freeman,467.79,423
855,Focused responsive analyzer,24,Reyes LLC,113.75,823
856,Centralized content-based instruction set,15,Griffin Group,412.24,506
857,Diverse zero tolerance pricing structure,24,"Brennan, Stevens and Rivera",335.03,762
858,Streamlined asymmetric implementation,16,Kerr LLC,465.37,584
859,TV Ultra,12,Apple,408.96,789
860,Jeans,2,Adidas,28.28,841
861,Versatile bi-directional neural-net,10,Cooper Ltd,327.93,1
862,Ergonomic directional Internet solution,4,Pope-King,178.62,445
863,Headphones,18,Apple,395.73,14
864,Integrated content-based concept,24,Cameron-Murray,308.48,514
865,Fundamental asynchronous forecast,6,"Proctor, Jackson and Smith",295.4,244
866,Cross-platform composite definition,16,Mendoza LLC,302.92,24
867,Grass-roots asynchronous synergy,21,Ball Group,446.53,120
868,Down-sized solution-oriented database,15,Clark and Sons,395.21,173
869,Headphones Max,11,Apple,365.09,125
870,Devolved non-volatile protocol,25,"Wright, Espinoza and Carpenter",414.58,968
871,Pre-emptive scalable methodology,14,Horton Ltd,297.5,980
872,Compatible content-based extranet,5,Leon Inc,340.02,270
873,Smartphone,18,Samsung,19.78,444
874,Multi-tiered multi-state hierarchy,17,Brown-Shepherd,433.91,933
875,Smartphone Ultra,1,Sony,383.38,122
876,Jeans,13,H&M,26.32,773
877,Managed 3rdgeneration neural-net,3,Bartlett Inc,230.86,138
878,Headphones Max,12,Sony,460.72,398
879,Down-sized encompassing throughput,14,"Roy, Taylor and Spence",92.01,398
880,User-centric directional circuit,5,Brown and Sons,251.75,990
881,Down-sized bi-directional concept,15,Manning-Navarro,404.95,198
882,Down-sized stable flexibility,8,"Harris, Harrison and Harper",287.49,352
883,Synchronized bi-directional capability,6,Lopez-Garcia,272.86,886
884,Assimilated disintermediate success,9,"Willis, Singh and Hernandez",225.79,541
885,Virtual responsive focus group,5,"Higgins, Murillo and Edwards",86.87,397
886,Enterprise-wide tangible complexity,25,"Johnson, Lewis and Kelly",49.35,9
887,Right-sized static implementation,5,"Gonzalez, Stevens and Andersen",430.4,112
888,Integrated systemic knowledge user,6,Johnston LLC,494.97,14
889,Re-contextualized foreground intranet,10,Austin-Miller,144.21,117
890,Jeans,23,Nike,76.65,574
891,Jacket,13,Nike,278.19,154
892,Ergonomic high-level project,17,"Diaz, Scott and Wilson",298.57,562
893,Monitored homogeneous model,5,Foster Inc,39.98,563
894,Jacket,13,Adidas,377.63,785
895,Monitored scalable neural-net,20,"Lynch, Navarro and Carey",299.44,993
896,Distributed bi-directional leverage,19,Hill-Wong,206.26,381
897,Synergistic zero tolerance forecast,9,James Group,283.41,586
898,Jeans,2,Adidas,191.02,204
899,Jacket,27,Levi's,191.59,66
900,Public-key bandwidth-monitored neural-net,14,"Harrington, Sanchez and Morgan",13.89,111
901,Ergonomic radical protocol,6,Johnson PLC,166.18,428
902,Assimilated maximized concept,20,Carroll Ltd,193.03,981
903,Cross-group radical challenge,10,"Smith, Taylor and Clark",352.24,528
904,Smartphone,12,Apple,335.71,704
905,Assimilated regional system engine,24,Turner LLC,55.93,56
906,Balanced cohesive focus group,8,"Walsh, Smith and Wilson",433.29,273
907,Function-based non-volatile success,22,Smith-Cameron,133.54,710
908,T-Shirt,27,Adidas,212.71,603
909,T-Shirt,27,H&M,101.32,547
910,Monitored eco-centric strategy,6,"Lewis, Davidson and Reyes",394.33,277
911,TV,1,LG,111.59,135
912,Smartphone Max,12,LG,442.46,904
913,Triple-buffered client-server time-frame,4,Mitchell-Summers,6.98,907
914,T-Shirt,13,H&M,81.25,853
915,Headphones Ultra,1,LG,95.27,924
916,Intuitive neutral database,6,"Jordan, Hernandez and Lopez",376.56,384
917,Proactive full-range middleware,7,Lopez Group,342.24,647
918,Business-focused scalable utilization,24,Adkins Inc,11.41,991
919,T-Shirt,13,Levi's,124.73,717
920,Jeans,2,H&M,126.01,600
921,Total actuating benchmark,14,"Rosario, Clarke and Watson",216.22,808
922,Open-architected neutral utilization,25,Singleton Inc,314.52,954
923,TV Max,12,Apple,330.69,60
924,Polarized mission-critical archive,8,"Esparza, Bruce and Johnson",23.38,307
925,Versatile well-modulated forecast,26,Russell Group,153.95,212
926,Down-sized hybrid hub,7,Mathis PLC,248.17,606
927,Dress,13,Adidas,293.3,583
928,Universal asymmetric alliance,20,Holland-Oneal,464.78,290
929,Phased actuating concept,17,Eaton-Nielsen,197.27,357
930,TV Ultra,11,Samsung,109.21,500
931,Headphones Pro,11,LG,479.33,678
932,Persevering bi-directional task-force,22,Martin-Flores,54.97,837
933,Laptop Max,11,Samsung,375.5,652
934,Public-key encompassing secured line,10,Robles LLC,192.72,901
935,Dress,13,Levi's,377.31,213
936,Vision-oriented clear-thinking utilization,28,"White, Scott and Walsh",401.01,961
937,Inverse multimedia website,5,"Thompson, Smith and Howard",199.23,643
938,Devolved 3rdgeneration infrastructure,19,Wilson-Gordon,346.14,216
939,Laptop Pro,12,Samsung,398.9,12
940,Multi-lateral uniform standardization,17,Taylor Group,494.55,940
941,Fundamental background challenge,4,Miller Group,31.54,300
